feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,label
0.0,0.0,0.0,0.25152302,-0.18389793,-0.027092928,0.38866886,-0.44538265,-0.02749872,0.42077675,-0.7244752,-0.039405394,0.49414125,-0.86851794,-0.038743414,0.25455528,-0.64499843,0.04275495,0.23262703,-0.8928117,-0.05192893,0.23003994,-0.6900867,-0.11081653,0.23755075,-0.5330587,-0.13581537,0.10510135,-0.61520785,0.021700198,0.090992086,-0.8817918,-0.09096788,0.1260207,-0.62216336,-0.1341026,0.14187163,-0.45586935,-0.13982405,-0.019919984,-0.55966216,-0.014612523,-0.030487506,-0.80351067,-0.13250056,0.017853511,-0.54782265,-0.122845724,0.03944154,-0.3891974,-0.085209355,-0.14194667,-0.4847747,-0.053334594,-0.13749246,-0.6541527,-0.13204986,-0.0861712,-0.4899863,-0.12127348,-0.05917382,-0.36903647,-0.092789814,A
0.0,0.0,0.0,0.2541758,-0.19038874,-0.017013619,0.38729766,-0.45192572,-0.01123552,0.4253735,-0.72877383,-0.019859511,0.5005898,-0.86551386,-0.017195018,0.26058453,-0.64049184,0.07499293,0.24297003,-0.8906652,-0.013551247,0.23705842,-0.7084791,-0.07804943,0.24309303,-0.5502078,-0.10823135,0.11172281,-0.6093078,0.050871376,0.10102232,-0.88243586,-0.05427649,0.12980624,-0.6389777,-0.10650851,0.14375748,-0.46848541,-0.11974188,-0.013283418,-0.5554431,0.011178814,-0.02235057,-0.802421,-0.099129714,0.020452837,-0.5595264,-0.098867685,0.040539633,-0.39680666,-0.06857961,-0.13279903,-0.482381,-0.030287964,-0.13178857,-0.65546846,-0.10142739,-0.08450828,-0.49956796,-0.09358134,-0.055078603,-0.37506345,-0.06841307,A
0.0,0.0,0.0,0.25358123,-0.1762592,-0.027364612,0.39629903,-0.4338902,-0.02837335,0.43398723,-0.71553326,-0.04072072,0.50864685,-0.8600236,-0.040470246,0.26922444,-0.6524326,0.04025564,0.24550799,-0.90422267,-0.056825176,0.23961775,-0.6987454,-0.116876304,0.24603404,-0.54235107,-0.14216015,0.11648461,-0.6256842,0.018471815,0.097910374,-0.8933784,-0.09348471,0.1309817,-0.6292364,-0.13381681,0.14716633,-0.46537706,-0.13782729,-0.012855072,-0.57156223,-0.018881166,-0.024601849,-0.81859756,-0.13803944,0.019435892,-0.5570999,-0.12498715,0.039917666,-0.39966974,-0.084909946,-0.14001165,-0.49576867,-0.05859204,-0.13754542,-0.6699307,-0.13896114,-0.09091703,-0.49883655,-0.1252731,-0.06762564,-0.37488583,-0.09380637,A
0.0,0.0,0.0,0.26467106,-0.18940634,-0.016134009,0.40283766,-0.42957038,-0.006762462,0.444536,-0.7079809,-0.012863307,0.52183294,-0.8530281,-0.005780521,0.27092832,-0.6318399,0.09241692,0.25570694,-0.89518404,0.0032161162,0.24979714,-0.7078548,-0.06202718,0.2541103,-0.5523382,-0.091135226,0.11892185,-0.6064416,0.070733495,0.10687043,-0.89696914,-0.04076905,0.13823734,-0.6391833,-0.09701074,0.15177712,-0.46585488,-0.10878855,-0.010719399,-0.55692947,0.032860857,-0.02036497,-0.81975955,-0.084363185,0.025959054,-0.5581972,-0.08322806,0.04577541,-0.3919439,-0.048385803,-0.1369798,-0.4882668,-0.0063972673,-0.13061762,-0.6666523,-0.08051084,-0.0827875,-0.4983481,-0.069289595,-0.054594547,-0.37175676,-0.039164625,A
0.0,0.0,0.0,0.26467565,-0.17028648,-0.01296684,0.41320473,-0.42311427,-0.0022555823,0.45108998,-0.7106445,-0.006867198,0.524398,-0.8514728,-0.0009345674,0.2815512,-0.6380863,0.07655424,0.26392558,-0.89712113,-0.010764179,0.25103092,-0.70318305,-0.07292833,0.25107834,-0.53694415,-0.10042848,0.1281658,-0.61419,0.052105002,0.11307397,-0.89011467,-0.05315336,0.1376141,-0.6358077,-0.10227243,0.14999121,-0.45734125,-0.111174874,-0.00207636,-0.56604975,0.012452334,-0.013819267,-0.8247663,-0.099384576,0.023580072,-0.5700252,-0.096518934,0.04454859,-0.39709073,-0.06292173,-0.13064988,-0.4912623,-0.02842382,-0.13048315,-0.67997026,-0.10344152,-0.08632704,-0.5119513,-0.09462909,-0.0552466,-0.3764308,-0.0667268,A
0.0,0.0,0.0,0.2688659,-0.18394631,-0.007178013,0.41179907,-0.42772418,0.009805361,0.45533714,-0.70663106,0.010293295,0.52952147,-0.8480103,0.022032063,0.28138825,-0.62873554,0.10443434,0.26829898,-0.8896466,0.02296358,0.25805867,-0.7083468,-0.04072291,0.2590687,-0.54501253,-0.06905303,0.12877092,-0.6028023,0.08027944,0.11682382,-0.88773036,-0.019998912,0.14322053,-0.64015067,-0.0755468,0.15605253,-0.45910686,-0.08805066,-0.0010944724,-0.5539769,0.040427007,-0.011216289,-0.8086992,-0.066525765,0.029444655,-0.5595608,-0.06952954,0.05110085,-0.38824403,-0.03923986,-0.12776865,-0.48249698,-0.00022807567,-0.12521425,-0.6662695,-0.06781113,-0.08361251,-0.5040154,-0.057854965,-0.05480509,-0.3721661,-0.0294369,A
0.0,0.0,0.0,0.21987715,-0.2019225,-0.023480201,0.3297732,-0.48106673,-0.03053168,0.35578012,-0.7514741,-0.052011363,0.43940988,-0.89602333,-0.06372625,0.21509574,-0.6715592,0.03779884,0.20271592,-0.90906876,-0.06610653,0.20652013,-0.72234064,-0.13358729,0.21379267,-0.5582939,-0.16236518,0.07179262,-0.64762974,0.01055307,0.063591145,-0.9129685,-0.11035435,0.10304332,-0.664665,-0.16043082,0.11955936,-0.48453653,-0.16750017,-0.053019263,-0.59480095,-0.031488627,-0.061511975,-0.8501506,-0.157146,0.00020948514,-0.58885443,-0.15211058,0.028454006,-0.40781352,-0.11370382,-0.17742862,-0.51556647,-0.07502164,-0.1663868,-0.6954063,-0.16244674,-0.10239668,-0.5281158,-0.15440665,-0.06651595,-0.3915227,-0.12477193,A
0.0,0.0,0.0,0.22078747,-0.20882276,-0.022809546,0.33599353,-0.48927152,-0.026649583,0.35195798,-0.7508684,-0.04509294,0.40978578,-0.9105542,-0.05446795,0.19992569,-0.6993524,0.029035173,0.18214226,-0.9479012,-0.075252905,0.19815587,-0.7555417,-0.14171636,0.21617325,-0.5807947,-0.16856284,0.054775987,-0.66845447,0.0008753353,0.043400276,-0.9456228,-0.12334101,0.09316464,-0.69441986,-0.17340362,0.11981526,-0.49918735,-0.17882524,-0.07310555,-0.6132296,-0.041436397,-0.079896435,-0.8813507,-0.1677645,-0.008512638,-0.6199476,-0.16373621,0.030869592,-0.42578915,-0.12555754,-0.20191039,-0.5302379,-0.085255355,-0.1843719,-0.72513133,-0.17272165,-0.11743885,-0.5652789,-0.16479008,-0.07936406,-0.42307246,-0.13520469,A
0.0,0.0,0.0,0.26302788,-0.19001685,-0.014877465,0.40336105,-0.43424302,-0.004714934,0.4427974,-0.7115855,-0.009718869,0.5174766,-0.8556939,-0.0024411124,0.27085334,-0.6380517,0.08976928,0.2605719,-0.89099246,0.003225812,0.24805124,-0.69918376,-0.06017787,0.24772508,-0.5409854,-0.088143446,0.12191454,-0.6157092,0.067227796,0.11079035,-0.89729965,-0.03515413,0.13672486,-0.6464135,-0.085788615,0.15059966,-0.47459462,-0.09583484,-0.0072481623,-0.5658046,0.028476963,-0.017689465,-0.82018775,-0.081110574,0.023870543,-0.56597036,-0.07820228,0.045433957,-0.39909834,-0.044393342,-0.1336482,-0.49046203,-0.011783189,-0.13113962,-0.6731552,-0.081794165,-0.08581414,-0.5068435,-0.06937615,-0.05655992,-0.3767503,-0.039491322,A
0.0,0.0,0.0,0.25637734,-0.1911212,-0.019055622,0.39366865,-0.44094342,-0.014239997,0.43164465,-0.7203741,-0.024574243,0.5057878,-0.86232126,-0.024098461,0.2617156,-0.65139997,0.07474658,0.24723509,-0.902219,-0.010855072,0.24283735,-0.7158548,-0.072685026,0.24116544,-0.55575013,-0.10076809,0.11291425,-0.6251693,0.051085185,0.09748172,-0.8978637,-0.0528579,0.13246852,-0.6503923,-0.10228012,0.1461016,-0.4758874,-0.11249504,-0.0168031,-0.57045096,0.011479182,-0.027926652,-0.81923497,-0.09932711,0.020825844,-0.573603,-0.097913176,0.04156676,-0.40839753,-0.06594331,-0.14504115,-0.4915985,-0.030195273,-0.14011367,-0.6682307,-0.103548296,-0.089787126,-0.5105543,-0.09508216,-0.060616005,-0.3856663,-0.068527974,A
0.0,0.0,0.0,0.25260562,-0.19155635,-0.020401374,0.38902095,-0.43985504,-0.017656157,0.4255601,-0.71662456,-0.030170143,0.49451223,-0.8685524,-0.03277792,0.2554203,-0.6382159,0.06401957,0.24423487,-0.89780873,-0.025254304,0.2398072,-0.7174445,-0.08691943,0.24154828,-0.55685353,-0.114050604,0.10999333,-0.6146176,0.04076401,0.10117425,-0.8908782,-0.06607927,0.13188297,-0.64874756,-0.1140954,0.1454797,-0.4750715,-0.12328086,-0.016128259,-0.56534153,0.0019004974,-0.023186449,-0.8242542,-0.11157194,0.021592775,-0.5764333,-0.108051114,0.042738944,-0.40582862,-0.074546054,-0.142376,-0.49113685,-0.039018013,-0.13409495,-0.67837185,-0.1151942,-0.08538861,-0.5175897,-0.106122985,-0.058462273,-0.38524377,-0.07902368,A
0.0,0.0,0.0,0.24943951,-0.20363836,-0.015718073,0.37246254,-0.4555844,-0.011984923,0.40542993,-0.73065263,-0.024358075,0.4748108,-0.87970626,-0.02591672,0.24524769,-0.6505803,0.07460968,0.22991431,-0.9059542,-0.015660217,0.23010734,-0.72307235,-0.08085178,0.2307443,-0.56400734,-0.10969883,0.102028355,-0.62529355,0.05041125,0.086104125,-0.90392804,-0.058837883,0.124964535,-0.65869254,-0.1116206,0.13918409,-0.48354256,-0.1228341,-0.024094302,-0.57626426,0.010958271,-0.036162585,-0.83234066,-0.10252549,0.0167081,-0.58210033,-0.10091185,0.037797473,-0.41178346,-0.067551486,-0.15029173,-0.5052101,-0.030085357,-0.14171672,-0.69037175,-0.10479926,-0.08634631,-0.52822053,-0.09571379,-0.054653384,-0.3957617,-0.06783544,A
0.0,0.0,0.0,0.24943951,-0.20363836,-0.015718073,0.37246254,-0.4555844,-0.011984923,0.40542993,-0.73065263,-0.024358075,0.4748108,-0.87970626,-0.02591672,0.24524769,-0.6505803,0.07460968,0.22991431,-0.9059542,-0.015660217,0.23010734,-0.72307235,-0.08085178,0.2307443,-0.56400734,-0.10969883,0.102028355,-0.62529355,0.05041125,0.086104125,-0.90392804,-0.058837883,0.124964535,-0.65869254,-0.1116206,0.13918409,-0.48354256,-0.1228341,-0.024094302,-0.57626426,0.010958271,-0.036162585,-0.83234066,-0.10252549,0.0167081,-0.58210033,-0.10091185,0.037797473,-0.41178346,-0.067551486,-0.15029173,-0.5052101,-0.030085357,-0.14171672,-0.69037175,-0.10479926,-0.08634631,-0.52822053,-0.09571379,-0.054653384,-0.3957617,-0.06783544,A
0.0,0.0,0.0,0.22925217,-0.21019834,-0.031803783,0.35505253,-0.46383905,-0.041599303,0.38199985,-0.7289278,-0.064108625,0.44969243,-0.88988584,-0.076680884,0.22628732,-0.6749216,0.034930535,0.21156828,-0.90600824,-0.06294996,0.2172031,-0.7197307,-0.12800609,0.22127685,-0.5590763,-0.15642828,0.08392801,-0.65030444,0.012828982,0.06880248,-0.9008274,-0.100282654,0.11006947,-0.66011196,-0.1481007,0.12745315,-0.48658675,-0.1571313,-0.040291086,-0.5950831,-0.02479184,-0.05346823,-0.8335568,-0.14312509,0.0071150423,-0.58689743,-0.13975969,0.035727683,-0.4129726,-0.10593265,-0.1637182,-0.51042104,-0.0650651,-0.15471403,-0.68468744,-0.1466004,-0.09197335,-0.52931136,-0.13979556,-0.05609822,-0.39978027,-0.1135363,A
0.0,0.0,0.0,0.22300267,-0.22043408,-0.02540015,0.33322755,-0.47371146,-0.032152202,0.34644684,-0.7406605,-0.053313807,0.40141666,-0.9135576,-0.065399304,0.20439024,-0.6796132,0.05007068,0.17942476,-0.91177654,-0.04642339,0.19232737,-0.7289513,-0.11455269,0.20588042,-0.5679365,-0.14483397,0.06827329,-0.6481923,0.025161114,0.04769141,-0.9004185,-0.086985536,0.096141785,-0.6639753,-0.13991189,0.11841276,-0.4883847,-0.15169166,-0.051583596,-0.5916859,-0.014858137,-0.06849979,-0.8342658,-0.13231762,-0.0034986278,-0.5879408,-0.12968272,0.026420359,-0.41168848,-0.09533329,-0.17447448,-0.50955486,-0.057084035,-0.16800393,-0.6947136,-0.1382471,-0.10484133,-0.5358582,-0.12815677,-0.07002026,-0.40042835,-0.098231256,A
0.0,0.0,0.0,0.21347865,-0.21745948,-0.030891685,0.315115,-0.4812332,-0.043648265,0.32254958,-0.7481438,-0.06944554,0.37642705,-0.9224252,-0.086222745,0.1887017,-0.68288374,0.027130729,0.15514247,-0.9102658,-0.07331588,0.17904466,-0.72779566,-0.14000781,0.19733189,-0.56746364,-0.16951278,0.05090227,-0.64531094,0.0014255969,0.026475044,-0.89695436,-0.11961676,0.08515511,-0.6526303,-0.17146726,0.11009757,-0.4731984,-0.18107563,-0.07152263,-0.58260053,-0.03849824,-0.09008808,-0.8209589,-0.16403909,-0.014132645,-0.5737963,-0.16024357,0.017681167,-0.40252653,-0.12390434,-0.19679822,-0.49763918,-0.080507204,-0.18837722,-0.67322165,-0.16746888,-0.11947745,-0.5163128,-0.15790185,-0.08573304,-0.38774857,-0.12801427,A
0.0,0.0,0.0,0.20616731,-0.21253161,-0.035284713,0.30580747,-0.48328492,-0.049594466,0.30375275,-0.753703,-0.07573165,0.35320005,-0.9309222,-0.09291757,0.17692721,-0.68503916,0.017051678,0.1429046,-0.9102578,-0.08714096,0.16641174,-0.7253155,-0.15547262,0.18867195,-0.56248677,-0.1854821,0.038073454,-0.6452851,-0.006564982,0.01047582,-0.8891759,-0.12843503,0.07226383,-0.6501422,-0.17858694,0.10491711,-0.4721902,-0.18764466,-0.08358603,-0.5814539,-0.044919793,-0.10330138,-0.81456834,-0.17165872,-0.024216864,-0.57186717,-0.16767803,0.015119124,-0.39865083,-0.13143449,-0.20622027,-0.49459428,-0.08582475,-0.19821969,-0.6678992,-0.17457145,-0.12835874,-0.51323324,-0.16672325,-0.089636795,-0.38261998,-0.13802545,A
0.0,0.0,0.0,0.20444739,-0.21900217,-0.038015954,0.29649377,-0.4878362,-0.052883882,0.2906958,-0.756152,-0.078812785,0.33549753,-0.9372689,-0.09470168,0.17220423,-0.68606156,0.023190005,0.139151,-0.9034839,-0.08088916,0.1624093,-0.72045225,-0.15034856,0.18475659,-0.5579982,-0.1809403,0.03299034,-0.64389783,0.00097517465,0.005920994,-0.8876452,-0.12479895,0.06774604,-0.64798,-0.1790573,0.101195835,-0.46561018,-0.18865684,-0.08878178,-0.57992476,-0.036566664,-0.10920755,-0.80700433,-0.16459474,-0.027077321,-0.5687479,-0.16381171,0.015308906,-0.3969152,-0.12833247,-0.2098969,-0.49356803,-0.07695065,-0.20282963,-0.6624211,-0.16504283,-0.13367586,-0.5119943,-0.15832852,-0.09361055,-0.38573292,-0.12993643,A
0.0,0.0,0.0,0.22037199,-0.20749575,-0.026094684,0.3412322,-0.48986888,-0.03153698,0.35650197,-0.7556326,-0.05076887,0.42354122,-0.90379024,-0.06144972,0.20652856,-0.70699614,0.02395828,0.18922925,-0.941997,-0.07770391,0.20137827,-0.7476475,-0.14358395,0.21461867,-0.5715373,-0.17079243,0.05940998,-0.67822814,-0.0024563656,0.045546893,-0.9465513,-0.12161885,0.09202084,-0.7001647,-0.16914773,0.11568978,-0.5046945,-0.17525502,-0.068403535,-0.6212617,-0.04294198,-0.07978067,-0.8829452,-0.16453758,-0.009529805,-0.6282444,-0.16009797,0.028397059,-0.43130052,-0.12404387,-0.1973285,-0.53698283,-0.08554117,-0.18177463,-0.7303122,-0.17047517,-0.1149539,-0.57408756,-0.16303389,-0.0769279,-0.42869812,-0.13521034,A
0.0,0.0,0.0,0.19484383,-0.22043258,-0.041531194,0.28574586,-0.49472558,-0.058889605,0.28040174,-0.75992835,-0.08661315,0.32405475,-0.9400603,-0.10618439,0.1617036,-0.6908018,0.013269354,0.13648765,-0.89720726,-0.08939457,0.15893534,-0.7204141,-0.16009156,0.17932531,-0.55551666,-0.19246194,0.025596725,-0.6492953,-0.008365796,0.0005903091,-0.88662595,-0.1338322,0.060088065,-0.6521447,-0.18814449,0.09536395,-0.4594689,-0.19827837,-0.09358189,-0.58586544,-0.04493744,-0.11442415,-0.80964583,-0.17050205,-0.035914518,-0.5795531,-0.17056277,0.005913294,-0.40042955,-0.13698995,-0.21414316,-0.5009722,-0.084983975,-0.2082294,-0.6660343,-0.17327806,-0.14180386,-0.51989216,-0.16757485,-0.10119877,-0.38778278,-0.14037703,A
0.0,0.0,0.0,0.18998797,-0.22153552,-0.042509306,0.27556038,-0.5010447,-0.059237488,0.26744336,-0.76611215,-0.08601123,0.3063386,-0.946239,-0.10386728,0.14340223,-0.68697494,0.009483821,0.11980633,-0.89436936,-0.09499904,0.14073761,-0.7153652,-0.16390657,0.15798035,-0.54781115,-0.193637,0.009747663,-0.63923275,-0.011611376,-0.013163729,-0.88445246,-0.13924949,0.04574027,-0.6505547,-0.19233082,0.08105742,-0.45340583,-0.19983867,-0.10658475,-0.57208806,-0.047763415,-0.12580405,-0.7931526,-0.17375049,-0.046385795,-0.56491405,-0.17348287,-0.0033237573,-0.38544795,-0.1383414,-0.22421575,-0.48663253,-0.08746521,-0.2188698,-0.652605,-0.17332542,-0.1492128,-0.5135442,-0.16724409,-0.10512431,-0.3851953,-0.13981615,A
0.0,0.0,0.0,0.18341456,-0.2214553,-0.04571532,0.26732805,-0.50083804,-0.06617,0.25784358,-0.7667589,-0.09542495,0.30265522,-0.94599026,-0.11619941,0.14064312,-0.696857,-0.00048184162,0.11543659,-0.8910292,-0.10231361,0.13837145,-0.7110252,-0.16938289,0.15882601,-0.54867315,-0.19942956,0.005691232,-0.64935434,-0.019820804,-0.019012354,-0.87899196,-0.14511897,0.039651148,-0.6463855,-0.1956205,0.076540746,-0.45400703,-0.20289287,-0.11130781,-0.58087647,-0.053594563,-0.13220851,-0.79333425,-0.17748164,-0.050377943,-0.569879,-0.17684259,-0.0031252545,-0.39115578,-0.14296287,-0.22865543,-0.4930205,-0.09095251,-0.22345129,-0.6519322,-0.17683397,-0.15114734,-0.5162981,-0.1720436,-0.10330693,-0.38972098,-0.14605072,A
0.0,0.0,0.0,0.18289523,-0.23798776,-0.042319577,0.2604694,-0.5121843,-0.059507854,0.2519702,-0.7719988,-0.08724625,0.28855035,-0.9516214,-0.10561896,0.13316084,-0.6970849,0.018249007,0.108589426,-0.894985,-0.083499394,0.13192432,-0.7156892,-0.15405338,0.15143973,-0.55293274,-0.186253,0.0026939334,-0.65063465,-0.002505923,-0.024089182,-0.881373,-0.12745674,0.034822486,-0.6550657,-0.18256523,0.0715451,-0.46646428,-0.19310018,-0.11362392,-0.58528155,-0.03882291,-0.13729084,-0.8021283,-0.161909,-0.058403224,-0.58266604,-0.16279006,-0.014436184,-0.40740353,-0.12985715,-0.23004754,-0.4991804,-0.0790411,-0.22432518,-0.65387136,-0.16358909,-0.15505306,-0.5178114,-0.1581712,-0.10985365,-0.39348012,-0.13156907,A
0.0,0.0,0.0,0.190007,-0.22615713,-0.047666382,0.27116156,-0.5014839,-0.06880469,0.2655285,-0.76311284,-0.099202335,0.3039939,-0.94503623,-0.12039151,0.14151075,-0.6889578,0.003393234,0.12067728,-0.8885225,-0.10194647,0.14520219,-0.71336156,-0.17250778,0.1649415,-0.5516593,-0.20436566,0.010719228,-0.64210755,-0.01578452,-0.010894931,-0.87551165,-0.14416549,0.04810112,-0.6486391,-0.19721021,0.08436641,-0.456945,-0.20609887,-0.10440443,-0.57695466,-0.05052033,-0.12117368,-0.79192424,-0.17747103,-0.043208875,-0.57098293,-0.17708053,-0.0005778768,-0.39429465,-0.14269252,-0.22039376,-0.49329028,-0.089436956,-0.21100466,-0.6498011,-0.17804143,-0.14135256,-0.51069266,-0.17342223,-0.09683537,-0.38141435,-0.14695725,A
0.0,0.0,0.0,0.1800292,-0.24031779,-0.046930518,0.25625786,-0.51439726,-0.069934025,0.2487081,-0.7711972,-0.101840936,0.2883011,-0.9494317,-0.12434605,0.13138777,-0.7049921,0.00045662266,0.10671256,-0.895481,-0.10353144,0.1351137,-0.7147561,-0.17396402,0.15668233,-0.5545173,-0.20644969,-0.0009883405,-0.6550955,-0.019473134,-0.026649427,-0.8810547,-0.14771096,0.03606463,-0.6514532,-0.20081133,0.07404522,-0.46067825,-0.2101008,-0.11830006,-0.5863737,-0.054353766,-0.1366793,-0.7935754,-0.17969999,-0.052759472,-0.57516205,-0.17865,-0.0076136575,-0.39956126,-0.1444768,-0.23698738,-0.499531,-0.093366966,-0.22270754,-0.6548793,-0.18022157,-0.1500483,-0.5174565,-0.17407125,-0.10590639,-0.39064923,-0.14687014,A
0.0,0.0,0.0,0.18607621,-0.22438921,-0.047681887,0.26366732,-0.50862247,-0.067392714,0.25432512,-0.7706391,-0.096297406,0.29374954,-0.9488697,-0.11557423,0.13467933,-0.7043251,0.00262669,0.11727357,-0.89977837,-0.10385022,0.13705848,-0.7147252,-0.17441088,0.15139723,-0.54181534,-0.20530169,0.002709825,-0.65694076,-0.016256066,-0.018579802,-0.88731486,-0.14486592,0.037694827,-0.65580034,-0.19680378,0.07426715,-0.459454,-0.2041786,-0.11334362,-0.5894885,-0.050830375,-0.13208179,-0.8005229,-0.17657627,-0.055500805,-0.57760453,-0.17476217,-0.013098527,-0.39885318,-0.13945071,-0.23058304,-0.5022402,-0.0897285,-0.22167201,-0.65617394,-0.17659764,-0.15253711,-0.5162881,-0.17023522,-0.10894333,-0.38735077,-0.1426349,A
0.0,0.0,0.0,0.18607621,-0.22438921,-0.047681887,0.26366732,-0.50862247,-0.067392714,0.25432512,-0.7706391,-0.096297406,0.29374954,-0.9488697,-0.11557423,0.13467933,-0.7043251,0.00262669,0.11727357,-0.89977837,-0.10385022,0.13705848,-0.7147252,-0.17441088,0.15139723,-0.54181534,-0.20530169,0.002709825,-0.65694076,-0.016256066,-0.018579802,-0.88731486,-0.14486592,0.037694827,-0.65580034,-0.19680378,0.07426715,-0.459454,-0.2041786,-0.11334362,-0.5894885,-0.050830375,-0.13208179,-0.8005229,-0.17657627,-0.055500805,-0.57760453,-0.17476217,-0.013098527,-0.39885318,-0.13945071,-0.23058304,-0.5022402,-0.0897285,-0.22167201,-0.65617394,-0.17659764,-0.15253711,-0.5162881,-0.17023522,-0.10894333,-0.38735077,-0.1426349,A
0.0,0.0,0.0,0.18592201,-0.22622019,-0.048542585,0.2642599,-0.507715,-0.06828859,0.25728408,-0.76921535,-0.09756368,0.29890257,-0.94710267,-0.11684937,0.13185969,-0.7039299,0.009593736,0.11741581,-0.89918184,-0.09699928,0.13929673,-0.7171443,-0.16835828,0.15640074,-0.54921705,-0.19962363,-0.00084240484,-0.654253,-0.008149465,-0.02008285,-0.8808893,-0.13824104,0.03823011,-0.64761055,-0.190797,0.07619739,-0.45423517,-0.19760232,-0.11918829,-0.5867281,-0.042513616,-0.13054822,-0.7971517,-0.1708811,-0.04967116,-0.57428163,-0.17031598,-0.0056100106,-0.39725947,-0.13433217,-0.23776503,-0.49982244,-0.08110755,-0.21665877,-0.6549546,-0.1690322,-0.14558913,-0.51353455,-0.16331647,-0.10410611,-0.38475984,-0.13534114,A
0.0,0.0,0.0,0.18636015,-0.2299712,-0.04710934,0.26697043,-0.5054816,-0.06671496,0.2610765,-0.7665185,-0.09704491,0.29970506,-0.9467439,-0.11769818,0.1363539,-0.70718306,0.0185798,0.120479695,-0.9021792,-0.09339381,0.14360726,-0.72006994,-0.17157605,0.1633909,-0.5527721,-0.2067891,0.0041406243,-0.66066056,-0.0011590413,-0.016202675,-0.8849138,-0.1367191,0.043592583,-0.65002483,-0.19552702,0.082094595,-0.4574952,-0.20539023,-0.11384545,-0.5954239,-0.03818087,-0.12834087,-0.8052273,-0.17194612,-0.0486885,-0.5756482,-0.17377655,-0.0056377957,-0.39746156,-0.13770176,-0.23293175,-0.50988185,-0.07945384,-0.21582824,-0.658864,-0.1715901,-0.14467044,-0.5128255,-0.16732492,-0.10028238,-0.38506055,-0.13893442,A
0.0,0.0,0.0,0.2215061,-0.20738739,-0.029116051,0.34536174,-0.48691237,-0.03524138,0.36070684,-0.7523787,-0.053494025,0.42106053,-0.90482295,-0.06327337,0.20687662,-0.711983,0.014071169,0.19061534,-0.9513471,-0.079876035,0.20569779,-0.75918406,-0.13821225,0.21951124,-0.5803908,-0.16128287,0.062025275,-0.68702644,-0.010218561,0.050980974,-0.955416,-0.12291693,0.09763206,-0.714095,-0.16630931,0.12044497,-0.5153654,-0.17087807,-0.064713195,-0.63237816,-0.047665436,-0.069978684,-0.89020205,-0.16157687,-0.00012935877,-0.6444035,-0.15746838,0.034512036,-0.4472587,-0.12402661,-0.19442143,-0.54792804,-0.08769851,-0.1734854,-0.74020445,-0.16867933,-0.109501116,-0.5887784,-0.16201635,-0.0786271,-0.44223186,-0.13605578,A
0.0,0.0,0.0,0.18740912,-0.22290602,-0.05226734,0.26931974,-0.5026527,-0.07380652,0.2671477,-0.76448774,-0.103990264,0.31034896,-0.94255894,-0.12355634,0.14567421,-0.7047865,0.0069337836,0.13127519,-0.90060365,-0.10408159,0.14990367,-0.715892,-0.17817396,0.16597985,-0.5477505,-0.2108281,0.011551119,-0.659371,-0.009827045,-0.00847566,-0.88744336,-0.14579867,0.04540839,-0.651423,-0.20030497,0.08260043,-0.4589981,-0.20707938,-0.1086421,-0.5957556,-0.043731038,-0.12218711,-0.8039486,-0.1773069,-0.045697544,-0.5751911,-0.17546195,-0.0030368061,-0.39972642,-0.13729966,-0.2291647,-0.51261795,-0.08214495,-0.20708968,-0.6598932,-0.17383282,-0.13791786,-0.5111863,-0.167305,-0.09632186,-0.3838743,-0.1375756,A
0.0,0.0,0.0,0.18745351,-0.22569984,-0.04474167,0.2677172,-0.5029902,-0.06264372,0.25917137,-0.76661444,-0.09032003,0.29853952,-0.9481949,-0.10863021,0.14068209,-0.70450664,0.011115896,0.12260328,-0.9041039,-0.08986384,0.14369221,-0.7206694,-0.15677845,0.15925758,-0.5532031,-0.18577588,0.008415218,-0.65933204,-0.007336504,-0.01428376,-0.88760656,-0.13159299,0.041650053,-0.6551761,-0.18199764,0.07650825,-0.46172184,-0.18839209,-0.110950045,-0.5954062,-0.04135709,-0.12547284,-0.80534476,-0.1652331,-0.045928814,-0.57815564,-0.1631998,-0.0020380893,-0.39740142,-0.12720466,-0.23198816,-0.50883985,-0.07914463,-0.21139137,-0.6698641,-0.16588838,-0.14022873,-0.5232529,-0.15908264,-0.097848035,-0.38965404,-0.13034122,A
